latitud;longitud;timestamp;day;month;year;hour;minute;voltage_V_A;current_A_A;power_W_A;pf_A;freq_Hz_A;energy_Wh_A;voltage_V_B;current_A_B;power_W_B;pf_B;freq_Hz_B;energy_Wh_B;voltage_V_C;current_A_C;power_W_C;pf_C;freq_Hz_C;energy_Wh_C;voltage_V_D;current_A_D;power_W_D;pf_D;freq_Hz_D;energy_Wh_D
25,657228;-100,291879;12/5/2026 14:40;12;5;2026;14;40;120,9;1,108;130,5;0,97;59,09;90030;0;0,628;9,4;0,12;59,09;60710;120,6;3,907;372,2;0,78;59,21;80300;0;0;0;1;59,21;0
25,657228;-100,291879;12/5/2026 14:46;12;5;2026;14;46;120,8;1,066;125,3;0,97;59,07;90040;0;0,621;8,2;0,1;59,07;60710;120,1;6,266;713,8;0,94;59,21;80330;0;0;0;1;59,21;0
25,657228;-100,291879;12/5/2026 16:12;12;5;2026;16;12;120,2;1,306;153,6;0,97;59,1;90280;0;0,62;8,8;0,11;59,1;60730;120,3;1,917;142,7;0,61;59,24;80790;0;0;0;1;59,24;0
25,657228;-100,291879;12/5/2026 17:31;12;5;2026;17;31;120,9;1,223;144,2;0,97;59,1;90470;0;0,633;8,6;0,11;59,1;60750;120,9;1,704;134,4;0,65;59,23;80930;0;0;0;1;59,23;0
25,657228;-100,291879;12/5/2026 19:26;12;5;2026;19;26;122,8;1,439;171,6;0,96;59,02;90770;0;0,727;26,3;0,29;59,02;60780;122,5;1,792;140,3;0,63;59,18;81210;0;0;0;1;59,18;0
25,657228;-100,291879;12/5/2026 23:33;12;5;2026;23;33;123,5;2,919;355,7;0,98;59,06;92190;0;2,56;283,5;0,89;59,06;61930;123,1;2,579;267,4;0,84;59,2;82650;0;0;0;1;59,2;0
25,657228;-100,291879;13/5/2026 2:21;13;5;2026;2;21;123,2;5,576;662,2;0,96;59,07;93520;0;5,121;579,3;0,91;59,07;63140;123;1,876;176,6;0,76;59,2;83250;0;0;0;1;59,2;0
25,657228;-100,291879;13/5/2026 5:14;13;5;2026;5;14;125,4;1,286;159,3;0,98;58,99;94320;0;0,866;60,9;0,56;58,99;63660;125,2;1,945;184,5;0,75;59,15;83740;0;0;0;1;59,15;0
25,657228;-100,291879;13/5/2026 7:32;13;5;2026;7;32;123,8;1,21;146,4;0,97;59,06;94760;0;0,644;9,2;0,11;59,06;63880;123,5;1,789;134,4;0,6;59,21;84150;0;0;0;1;59,21;0
25,657228;-100,291879;13/5/2026 10:08;13;5;2026;10;8;123,4;1,154;138,9;0,97;59,06;95140;0;0,695;20,4;0,23;59,06;63910;123,2;1,975;155,4;0,63;59,2;84540;0;0;0;1;59,2;0
25,657228;-100,291879;13/5/2026 12:19;13;5;2026;12;19;123,5;1,361;164,6;0,97;59,13;95490;0;0,698;20,4;0,23;59,13;63950;123,3;1,449;102,1;0,57;59,24;84940;0;0;0;1;59,24;0
25,657228;-100,291879;13/5/2026 14:15;13;5;2026;14;15;121,6;1,419;167,4;0,96;59,07;95770;0;0,632;9,1;0,11;59,07;63990;121,6;2,207;179,5;0,66;59,2;85210;0;0;0;1;59,2;0
25,657228;-100,291879;13/5/2026 15:48;13;5;2026;15;48;120,1;1,331;154,6;0,96;59,09;96100;0;0,788;43,2;0,45;59,09;64090;120,1;1,23;132,6;0,89;59,23;85470;0;0;0;1;59,23;0
25,657228;-100,291879;13/5/2026 17:05;13;5;2026;17;5;119,3;1,319;152,3;0,96;59,07;96290;0;0,626;9,1;0,12;59,07;64130;119,1;1,712;123,4;0,6;59,18;85700;0;0;0;1;59,18;0
25,657228;-100,291879;13/5/2026 18:18;13;5;2026;18;18;120,1;2,05;228,9;0,92;59,09;96500;0;0,676;19;0,23;59,09;64140;119,8;2,512;227,4;0,75;59,2;85830;0;0;0;1;59,2;0
25,657228;-100,291879;13/5/2026 22:17;13;5;2026;22;17;121,2;5,113;616,2;0,99;59,09;97510;0;5,269;617,4;0,96;59,09;64780;121,2;5,046;531,7;0,86;59,2;87440;0;0,589;38,3;0,53;59,2;0
25,657228;-100,291879;14/5/2026 1:26;14;5;2026;1;26;122,7;6,522;761,4;0,95;59,02;99640;0;5,735;644,8;0,91;59,02;66770;122,7;3,339;366;0,89;59,18;88740;0;0;0;1;59,18;0
25,657228;-100,291879;14/5/2026 3:57;14;5;2026;3;57;124,2;2,447;300,6;0,98;59,04;101000;0;1,912;214,2;0,9;59,04;67920;124,2;2,568;277,5;0,86;59,18;89410;0;0;0;1;59,18;0
25,657228;-100,291879;14/5/2026 5:57;14;5;2026;5;57;125;1,189;146,6;0,98;59,02;101650;0;0,862;59,7;0,55;59,02;68400;125;2,273;252,8;0,88;59,18;89900;0;0;0;1;59,18;0
25,657228;-100,291879;14/5/2026 8:30;14;5;2026;8;30;124,9;1,532;189,6;0,98;59,02;102280;0;0,674;36,3;0,43;59,02;68740;124,8;12,624;1400,1;0,88;59,16;90440;0;0;0;1;59,16;0
25,657228;-100,291879;14/5/2026 10:31;14;5;2026;10;31;123;1,244;151,2;0,98;59,07;102830;0;0,642;30,7;0,38;59,07;69040;122,8;1,437;103;0,58;59,21;90820;0;0;0;1;59,21;0
25,657228;-100,291879;14/5/2026 12:21;14;5;2026;12;21;123;1,379;164,1;0,96;59,07;103230;0;0,853;46,7;0,44;59,07;69210;122,8;2,948;305,7;0,84;59,23;91140;0;0;0;1;59,23;0
25,657228;-100,291879;14/5/2026 14:18;14;5;2026;14;18;119,5;2,418;280,8;0,96;59,09;103530;0;1,639;153,8;0,78;59,09;69420;119,5;2,324;186,8;0,67;59,21;91800;0;0;0;1;59,21;0
25,657228;-100,291879;14/5/2026 15:40;14;5;2026;15;40;119,9;1,567;182,8;0,97;59,1;103810;0;1,374;122,4;0,74;59,1;69630;119,8;2,268;188,3;0,69;59,24;92060;0;0;0;1;59,24;0
25,657228;-100,291879;14/5/2026 16:57;14;5;2026;16;57;118,2;2,061;234,4;0,96;59,09;104090;0;1,372;106,1;0,65;59,09;69780;118;1,807;124,9;0,58;59,21;92380;0;0;0;1;59,21;0
25,657228;-100,291879;14/5/2026 18:01;14;5;2026;18;1;120,4;1,196;140,6;0,97;59,1;104310;0;0,8;36,1;0,37;59,1;69870;120,4;1,93;138,9;0,59;59,23;92530;0;0;0;1;59,23;0
25,657228;-100,291879;14/5/2026 22:31;14;5;2026;22;31;121,7;4,939;596,8;0,99;59,1;105710;0;5,04;587,8;0,95;59,1;70880;121,5;3,703;399,5;0,88;59,23;94300;0;0;0;1;59,23;0
25,657228;-100,291879;15/5/2026 1:44;15;5;2026;1;44;123,3;4,47;520,4;0,94;59,06;107250;0;4,49;480,7;0,86;59,06;72290;123,1;2,535;270,1;0,86;59,16;95290;0;0;0;1;59,16;0
25,657228;-100,291879;15/5/2026 4:24;15;5;2026;4;24;124,7;4,754;582,7;0,98;59,02;108570;0;3,871;457,6;0,94;59,02;73480;124,7;2,487;271,3;0,87;59,13;95990;0;0;0;1;59,13;0
25,657228;-100,291879;15/5/2026 6:22;15;5;2026;6;22;124,5;1,97;233,9;0,97;59,06;109480;0;1,279;135,6;0,85;59,06;74180;124,4;2,088;211,3;0,81;59,21;96400;0;0;0;1;59,21;0
25,657228;-100,291879;15/5/2026 9:04;15;5;2026;9;4;123,3;1,192;145;0,98;59,09;110240;0;1,034;86,7;0,67;59,09;74710;123,1;1,674;129,2;0,62;59,21;97260;0;0;0;1;59,21;0
25,657228;-100,291879;15/5/2026 11:03;15;5;2026;11;3;123,3;1,901;218,6;0,93;59,06;110660;0;0,661;14;0,17;59,06;75000;123,2;1,272;103,2;0,65;59,2;97700;0;0;0;1;59,2;0
25,657228;-100,291879;15/5/2026 12:58;15;5;2026;12;58;122;1,25;149,2;0,97;59,04;110990;0;1,225;116,6;0,77;59,04;75080;121,9;2,193;178,6;0,66;59,18;98230;0;0;0;1;59,18;0
25,657228;-100,291879;15/5/2026 14:20;15;5;2026;14;20;120,1;1,186;139;0,97;59,09;111170;0;1,224;114,9;0,78;59,09;75230;120,2;2,421;196,4;0,67;59,23;98420;0;0;0;1;59,23;0
25,657228;-100,291879;15/5/2026 15:31;15;5;2026;15;31;119,8;1,366;158,7;0,96;59,1;111440;0;1,211;113,4;0,78;59,1;75380;119,5;0,534;30,8;0,48;59,23;98610;0;0;0;1;59,23;0
25,657228;-100,291879;15/5/2026 16:49;15;5;2026;16;49;119;2,19;253,4;0,97;59,04;111700;0;1,216;113,5;0,78;59,04;75520;118,9;0,543;27,7;0,42;59,2;98740;0;0;0;1;59,2;0
25,657228;-100,291879;15/5/2026 17:07;15;5;2026;17;7;118,8;2,221;257;0,97;59,1;111780;0;1,219;113,8;0,78;59,1;75560;118,8;0,518;25,6;0,41;59,23;98750;0;0;0;1;59,23;0
25,657228;-100,291879;15/5/2026 17:34;15;5;2026;17;34;119,9;1,549;180,8;0,97;59,06;111860;0;1,271;119,8;0,78;59,06;75580;119,8;2,755;224,3;0,67;59,21;98790;0;0;0;1;59,21;0
25,657228;-100,291879;15/5/2026 17:35;15;5;2026;17;35;119,7;1,552;180,7;0,97;59,04;111860;0;1,271;119,8;0,78;59,04;75580;119,8;2,694;220,2;0,68;59,18;98790;0;0;0;1;59,18;0
25,657228;-100,291879;15/5/2026 17:42;15;5;2026;17;42;120;1,559;182;0,97;59,09;111880;0;0,735;28,6;0,32;59,09;75600;119,9;2,824;233;0,68;59,23;98820;0;0;0;1;59,23;0
25,657228;-100,291879;15/5/2026 19:22;15;5;2026;19;22;121;1,674;197,8;0,97;59,06;112340;0;0,734;28;0,31;59,06;75770;121;2,388;210,4;0,72;59,21;99170;0;0;0;1;59,21;0
25,657228;-100,291879;15/5/2026 23:00;15;5;2026;23;0;121,9;5,677;687,4;0,99;59,07;113140;0;5,066;596,9;0,96;59,07;76300;121,8;3,955;424;0,87;59,21;100750;0;0;0;1;59,21;0
25,657228;-100,291879;16/5/2026 1:22;16;5;2026;1;22;123,8;4,892;601;0,99;59,09;114630;0;4,895;570,2;0,94;59,09;77670;123,8;3,014;337,8;0,9;59,21;101560;0;0;0;1;59,21;0
25,657228;-100,291879;16/5/2026 3:15;16;5;2026;3;15;123,2;4,728;579,3;0,99;59,06;116010;0;3,894;464;0,96;59,06;78920;123,1;1,917;229,6;0,97;59,18;102100;0;0;0;1;59,18;0
25,657228;-100,291879;16/5/2026 4:40;16;5;2026;4;40;124,1;6,164;738,1;0,96;59,1;117000;0;5,483;627,7;0,92;59,1;79750;123,8;2,987;330,1;0,89;59,23;102480;0;0;0;1;59,23;0
25,657228;-100,291879;16/5/2026 5:51;16;5;2026;5;51;124,4;3,453;423,6;0,98;59,04;117760;0;2,717;314,9;0,93;59,04;80390;124,3;1,598;190,1;0,95;59,18;102840;0;0;0;1;59,18;0
25,657228;-100,291879;16/5/2026 7:23;16;5;2026;7;23;126,1;3,487;426,7;0,96;59,06;118600;0;2,185;249,8;0,9;59,06;81060;125,8;2,47;269;0,86;59,18;103200;0;0;0;1;59,18;0
25,657228;-100,291879;16/5/2026 8:42;16;5;2026;8;42;124,2;6,177;740,6;0,96;59,06;119320;0;5,475;627,9;0,92;59,06;81610;124,1;1,61;158,5;0,79;59,16;103490;0;0;0;1;59,16;0
25,657228;-100,291879;16/5/2026 9:58;16;5;2026;9;58;124,1;4,751;560,9;0,94;59,06;119880;0;4,583;509,6;0,89;59,06;82060;124;3,654;340,8;0,75;59,2;104030;0;0;0;1;59,2;0
25,657228;-100,291879;16/5/2026 11:09;16;5;2026;11;9;125,2;4,792;572,1;0,95;59,06;120280;0;5,072;576,6;0,9;59,06;82390;125;2,945;283,7;0,76;59,18;104230;0;0;0;1;59,18;0
25,657228;-100,291879;16/5/2026 12:09;16;5;2026;12;9;123,2;4,919;577,7;0,95;59,07;120690;0;5,449;608,6;0,9;59,07;82800;123,6;1,76;124,6;0,57;59,16;104580;0;0;0;1;59,16;0
25,657228;-100,291879;16/5/2026 13:36;16;5;2026;13;36;122,4;1,511;180,4;0,97;59,1;121030;0;1,423;138,7;0,79;59,1;83030;122,3;1,737;123,2;0,57;59,24;104760;0;0;0;1;59,24;0
25,657228;-100,291879;16/5/2026 14:26;16;5;2026;14;26;122,9;2,102;240,9;0,93;59,07;121230;0;1,433;140,6;0,79;59,07;83160;123,3;2,018;153;0,61;59,2;104860;0;0;0;1;59,2;0
25,657228;-100,291879;16/5/2026 15:31;16;5;2026;15;31;122,1;1,544;183,5;0,97;59,09;121430;0;1,35;129,5;0,78;59,09;83310;122,1;3,015;271,9;0,73;59,21;105120;0;0;0;1;59,21;0
25,657228;-100,291879;16/5/2026 16:27;16;5;2026;16;27;122,4;1,305;156,7;0,97;59,04;121570;0;0,806;37,5;0,37;59,04;83340;122,3;2,531;202,4;0,65;59,16;105350;0;0;0;1;59,16;0
25,657228;-100,291879;16/5/2026 17:33;16;5;2026;17;33;123,4;1,498;180,1;0,97;59,09;121770;0;1,35;122,8;0,73;59,09;83390;123,4;3,871;376,4;0,78;59,21;105660;0;0;0;1;59,21;0
25,657228;-100,291879;16/5/2026 19:29;16;5;2026;19;29;123,5;1,471;177;0,97;59,04;122110;0;1,16;104,1;0,72;59,04;83560;123,3;5,128;518,1;0,81;59,2;106650;0;0,241;6,3;0,21;59,2;0
25,657228;-100,291879;16/5/2026 23:33;16;5;2026;23;33;123,9;3,263;397,9;0,98;59,09;123540;0;2,89;322,4;0,89;59,09;84720;123,8;5,658;588,4;0,83;59,23;108810;0;0,608;40,1;0,53;59,23;0
25,657228;-100,291879;17/5/2026 1:59;17;5;2026;1;59;124,3;3,293;402,4;0,98;59,09;124550;0;2,876;321,3;0,89;59,09;85530;124;3,277;357,7;0,87;59,23;110070;0;0;0;1;59,23;0
25,657228;-100,291879;17/5/2026 3:56;17;5;2026;3;56;124,8;6,703;800,7;0,95;59,02;125690;0;5,473;634,1;0,92;59,02;86480;124,7;2,872;319,6;0,89;59,16;110750;0;0;0;1;59,16;0
25,657228;-100,291879;17/5/2026 5:12;17;5;2026;5;12;124,3;2,821;342,3;0,97;59,04;126250;0;2,093;233;0,89;59,04;86900;124,3;2,668;300,5;0,9;59,18;111140;0;0;0;1;59,18;0
25,657228;-100,291879;17/5/2026 6:08;17;5;2026;6;8;127,4;2,795;341,7;0,95;59,04;126630;0;2,119;236,8;0,87;59,04;87190;127,3;2,89;326,5;0,88;59,18;111450;0;0;0;1;59,18;0
25,657228;-100,291879;17/5/2026 8:00;17;5;2026;8;0;126,1;1,298;161,9;0,98;59,09;127220;0;0,842;59,7;0,56;59,09;87600;125,7;2,838;318,2;0,89;59,23;112050;0;0;0;1;59,23;0
25,657228;-100,291879;17/5/2026 9:31;17;5;2026;9;31;125;1,269;155,3;0,97;59,04;127460;0;0,852;29,5;0,27;59,04;87680;125,4;3,408;368,1;0,85;59,2;112510;0;0;0;1;59,2;0
25,657228;-100,291879;17/5/2026 10:36;17;5;2026;10;36;123,5;2,11;242,2;0,92;59,02;127660;0;1,419;124,4;0,7;59,02;87750;125,2;10,857;1347,2;0,98;59,21;112910;0;0;0;1;59,21;0
25,657228;-100,291879;17/5/2026 11:39;17;5;2026;11;39;125,5;1,282;157,7;0,97;59,1;127850;0;0,736;26;0,28;59,1;87800;125,4;2,231;185,3;0,66;59,24;113720;0;0;0;1;59,24;0
25,657228;-100,291879;17/5/2026 12:44;17;5;2026;12;44;123,7;1,256;152,2;0,97;59,06;128020;0;0,719;25,1;0,28;59,06;87830;123,6;3,749;388,7;0,83;59,2;114060;0;0;0;1;59,2;0
25,657228;-100,291879;17/5/2026 14:04;17;5;2026;14;4;122,9;1,268;152,7;0,97;59,09;128220;0;0,715;25,9;0,29;59,09;87860;122,9;3,332;352,6;0,85;59,2;114600;0;0;0;1;59,2;0
25,657228;-100,291879;17/5/2026 15:10;17;5;2026;15;10;123,9;1,169;141,5;0,97;59,06;128380;0;0,717;24,5;0,27;59,06;87890;123,7;2,263;201,3;0,71;59,18;114970;0;0;0;1;59,18;0
25,657228;-100,291879;17/5/2026 16:11;17;5;2026;16;11;122,1;1,235;147,5;0,97;59,06;128530;0;0,716;25;0,28;59,06;87920;121,8;2,89;266,5;0,75;59,2;115180;0;0;0;1;59,2;0
25,657228;-100,291879;17/5/2026 17:14;17;5;2026;17;14;122,3;1,887;215,1;0,93;59,06;128700;0;1,126;85,8;0,62;59,06;87970;122,5;3,2;305,3;0,77;59,2;115480;0;0;0;1;59,2;0
25,657228;-100,291879;17/5/2026 18:13;17;5;2026;18;13;122;1,351;161,2;0,97;59,09;128860;0;0,843;30,1;0,29;59,09;88050;121,8;2,302;190,4;0,67;59,23;116110;0;0;0;1;59,23;0
25,657228;-100,291879;17/5/2026 22:45;17;5;2026;22;45;121,7;5,157;623,3;0,99;59,02;129770;0;5,077;593,6;0,96;59,02;88690;121,4;4,999;509,8;0,83;59,16;117980;0;0,612;40,2;0,54;59,16;0
25,657228;-100,291879;18/5/2026 2:45;18;5;2026;2;45;123,5;6,664;797,7;0,96;59,06;132610;0;6,055;700,1;0,93;59,06;91260;123,3;2,354;250,9;0,86;59,21;119080;0;0;0;1;59,21;0
25,657228;-100,291879;18/5/2026 6:32;18;5;2026;6;32;122,9;5,307;608,5;0,93;59,04;134420;0;4,129;444,8;0,87;59,04;92710;122,8;1,875;182,2;0,79;59,2;119910;0;0;0;1;59,2;0
25,657228;-100,291879;18/5/2026 10:06;18;5;2026;10;6;123,3;4,824;564,8;0,94;59,04;135400;0;4,064;443,6;0,88;59,04;93230;123,2;6,758;787,9;0,94;59,16;121090;0;0;0;1;59,16;0
25,657228;-100,291879;18/5/2026 10:33;18;5;2026;10;33;121,6;1,158;137,4;0,97;59,06;135510;0;0,694;20,9;0,24;59,06;93300;121,4;1,898;213,9;0,92;59,2;121250;0;0;0;1;59,2;0
25,657228;-100,291879;18/5/2026 12:14;18;5;2026;12;14;121,3;1,193;141,2;0,97;59,09;135780;0;0,919;50,1;0,44;59,09;93360;121,3;2,242;176,7;0,64;59,23;121530;0;0;0;1;59,23;0
25,657228;-100,291879;18/5/2026 14:05;18;5;2026;14;5;119,5;0,578;14,1;0,2;59,06;136110;0;0,686;22,1;0,26;59,06;93450;119,6;2,854;297,6;0,87;59,21;121950;0;0;0;1;59,21;0
25,657228;-100,291879;18/5/2026 15:41;18;5;2026;15;41;118,3;1,574;179;0,95;59,09;136420;0;1,371;105,8;0,65;59,09;93630;118,2;3,584;387,2;0,91;59,23;122470;0;0;0;1;59,23;0
25,657228;-100,291879;18/5/2026 17:02;18;5;2026;17;2;118,7;1,441;165,6;0,96;59,1;136640;0;1,263;92,6;0,61;59,1;93760;118,5;2,743;277,7;0,85;59,24;122880;0;0;0;1;59,24;0
25,657228;-100,291879;18/5/2026 19:25;18;5;2026;19;25;122,2;1,396;165,5;0,96;59,04;137030;0;0,804;37,1;0,37;59,04;94040;122,2;3,49;419,7;0,98;59,2;123580;0;0;0;1;59,2;0
25,657228;-100,291879;18/5/2026 23:49;18;5;2026;23;49;121,2;3,12;373,5;0,98;59,09;138250;0;3,812;429,8;0,93;59,09;95010;121,1;2,772;287,7;0,85;59,23;125310;0;0;0;1;59,23;0
25,657228;-100,291879;19/5/2026 3:44;19;5;2026;3;44;124,5;1,904;218,7;0,92;59,01;139720;0;3,098;363,5;0,94;59,01;96620;124,2;2,785;295,2;0,85;59,18;126430;0;0;0;1;59,18;0
25,657228;-100,291879;19/5/2026 6:39;19;5;2026;6;39;122,7;1,204;144,5;0,97;59,04;140730;0;1,439;142,3;0,8;59,04;97610;122,7;2,441;245,9;0,81;59,2;127140;0;0;0;1;59,2;0
25,657228;-100,291879;19/5/2026 9:00;19;5;2026;9;0;121,5;1,197;142;0,97;59,06;141080;0;1,194;114;0,78;59,06;97920;121,4;2,723;243,1;0,73;59,24;127760;0;0;0;1;59,24;0
25,657228;-100,291879;19/5/2026 9:27;19;5;2026;9;27;123,1;1,472;178;0,98;59,04;141140;0;1,195;115,3;0,78;59,04;97960;123,1;2,476;225,5;0,73;59,2;127860;0;0;0;1;59,2;0
25,657228;-100,291879;19/5/2026 10:03;19;5;2026;10;3;120,2;1,867;208,9;0,92;59,04;141230;0;1,346;130,7;0,8;59,04;98040;120,3;2,542;230,6;0,75;59,18;128000;0;0;0;1;59,18;0
25,657228;-100,291879;19/5/2026 12:17;19;5;2026;12;17;121;1,236;145,8;0,97;59,02;141580;0;0,665;15,3;0,19;59,02;98230;121,1;1,716;122,2;0,58;59,18;128290;0;0;0;1;59,18;0
25,657228;-100,291879;19/5/2026 14:08;19;5;2026;14;8;121,6;1,193;141,5;0,97;59,04;141890;0;0,626;8,7;0,11;59,04;98260;121,5;0,484;25,4;0,43;59,16;128470;0;0;0;1;59,16;0
25,657228;-100,291879;19/5/2026 15:48;19;5;2026;15;48;122,5;1,179;140,7;0,97;59,07;142140;0;0,72;24,4;0,27;59,07;98300;122,5;1,569;111,2;0,57;59,21;128780;0;0;0;1;59,21;0
